,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0881,0.0078,0.0066,0.0024,0.0,0.0067
Queens,0.0141,0.039,0.0069,0.0025,0.0,0.0047
Bronx,0.0127,0.0074,0.0396,0.0023,0.0,0.004
Brooklyn,0.0111,0.0064,0.0055,0.046,0.0,0.0029
Staten Island,0.0002,0.0001,0.0001,0.0,0.0025,0.0004
