,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2195,0.0152,0.0093,0.0171,0.0,0.0167
Queens,0.0054,0.0316,0.0048,0.0088,0.0,0.0038
Bronx,0.0045,0.0064,0.032,0.0073,0.0,0.0032
Brooklyn,0.0087,0.0126,0.0078,0.0582,0.0,0.0036
Staten Island,0.0001,0.0002,0.0001,0.0002,0.003,0.0005
