,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1138,0.0079,0.0048,0.0089,0.0,0.0086
Queens,0.0033,0.0192,0.0029,0.0054,0.0,0.0023
Bronx,0.0028,0.0041,0.0203,0.0046,0.0,0.002
Brooklyn,0.0053,0.0077,0.0047,0.0355,0.0,0.0022
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0014,0.0002
