,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1025,0.009,0.0077,0.0028,0.0,0.0078
Queens,0.0156,0.0432,0.0077,0.0028,0.0,0.0052
Bronx,0.0138,0.008,0.0429,0.0025,0.0,0.0043
Brooklyn,0.0127,0.0074,0.0063,0.0527,0.0,0.0033
Staten Island,0.0002,0.0001,0.0001,0.0,0.0027,0.0004
