,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1186,0.0105,0.0089,0.0032,0.0,0.009
Queens,0.018,0.0499,0.0089,0.0032,0.0,0.006
Bronx,0.0154,0.0089,0.0477,0.0027,0.0,0.0048
Brooklyn,0.0142,0.0083,0.007,0.059,0.0,0.0037
Staten Island,0.0003,0.0002,0.0001,0.0,0.003,0.0005
