,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1992,0.0138,0.0085,0.0156,0.0,0.0151
Queens,0.0045,0.026,0.004,0.0073,0.0,0.0031
Bronx,0.0038,0.0055,0.0274,0.0062,0.0,0.0027
Brooklyn,0.0074,0.0106,0.0065,0.0491,0.0,0.0031
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0024,0.0004
