,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0551,0.0049,0.0041,0.0015,0.0,0.0042
Queens,0.0094,0.0261,0.0046,0.0017,0.0,0.0031
Bronx,0.0095,0.0055,0.0295,0.0017,0.0,0.0029
Brooklyn,0.0074,0.0043,0.0037,0.0307,0.0,0.0019
Staten Island,0.0001,0.0001,0.0001,0.0,0.0015,0.0002
