,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7877,0.0545,0.0335,0.0615,0.0,0.0598
Queens,0.0114,0.0662,0.0101,0.0185,0.0,0.008
Bronx,0.009,0.013,0.0645,0.0146,0.0,0.0065
Brooklyn,0.0216,0.0311,0.0191,0.1437,0.0,0.009
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0101,0.0015
