,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0923,0.0064,0.0039,0.0072,0.0,0.007
Queens,0.0027,0.0155,0.0024,0.0043,0.0,0.0019
Bronx,0.0025,0.0036,0.0181,0.0041,0.0,0.0018
Brooklyn,0.0042,0.006,0.0037,0.0278,0.0,0.0017
Staten Island,0.0001,0.0001,0.0,0.0001,0.0013,0.0002
