,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1593,0.011,0.0068,0.0124,0.0,0.0121
Queens,0.0048,0.0279,0.0042,0.0078,0.0,0.0034
Bronx,0.0046,0.0067,0.0333,0.0075,0.0,0.0033
Brooklyn,0.0072,0.0104,0.0064,0.0481,0.0,0.003
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0028,0.0004
