,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0352,0.0031,0.0026,0.0009,0.0,0.0027
Queens,0.0047,0.013,0.0023,0.0008,0.0,0.0016
Bronx,0.0067,0.0039,0.0209,0.0012,0.0,0.0021
Brooklyn,0.0046,0.0027,0.0023,0.0192,0.0,0.0012
Staten Island,0.0001,0.0001,0.0,0.0,0.001,0.0001
