,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0796,0.007,0.006,0.0021,0.0,0.006
Queens,0.0128,0.0355,0.0063,0.0023,0.0,0.0043
Bronx,0.0113,0.0065,0.035,0.002,0.0,0.0035
Brooklyn,0.0099,0.0058,0.0049,0.0412,0.0,0.0026
Staten Island,0.0002,0.0001,0.0001,0.0,0.0021,0.0003
