,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4988,0.0439,0.0373,0.0135,0.0,0.0379
Queens,0.0487,0.1349,0.024,0.0087,0.0,0.0163
Bronx,0.0377,0.0219,0.1169,0.0067,0.0,0.0117
Brooklyn,0.0479,0.0278,0.0236,0.1987,0.0,0.0124
Staten Island,0.0011,0.0006,0.0005,0.0002,0.0116,0.0018
