,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0923,0.0081,0.0069,0.0025,0.0,0.007
Queens,0.0142,0.0394,0.007,0.0025,0.0,0.0048
Bronx,0.0127,0.0074,0.0393,0.0023,0.0,0.0039
Brooklyn,0.0114,0.0066,0.0056,0.0474,0.0,0.003
Staten Island,0.0002,0.0001,0.0001,0.0,0.0025,0.0004
