,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0405,0.0036,0.003,0.0011,0.0,0.0031
Queens,0.0058,0.0161,0.0029,0.001,0.0,0.0019
Bronx,0.0079,0.0046,0.0244,0.0014,0.0,0.0024
Brooklyn,0.0054,0.0031,0.0027,0.0223,0.0,0.0014
Staten Island,0.0001,0.0001,0.0001,0.0,0.0012,0.0002
