,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0336,0.003,0.0025,0.0009,0.0,0.0025
Queens,0.0052,0.0145,0.0026,0.0009,0.0,0.0018
Bronx,0.0069,0.004,0.0215,0.0012,0.0,0.0021
Brooklyn,0.0046,0.0027,0.0023,0.0191,0.0,0.0012
Staten Island,0.0001,0.0,0.0,0.0,0.0008,0.0001
