,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1249,0.011,0.0093,0.0034,0.0,0.0095
Queens,0.0185,0.0513,0.0091,0.0033,0.0,0.0062
Bronx,0.0154,0.009,0.0479,0.0027,0.0,0.0048
Brooklyn,0.0149,0.0087,0.0074,0.0618,0.0,0.0039
Staten Island,0.0003,0.0002,0.0001,0.0001,0.0032,0.0005
