,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2019,0.014,0.0086,0.0158,0.0,0.0153
Queens,0.0053,0.0309,0.0047,0.0086,0.0,0.0037
Bronx,0.0041,0.0059,0.0294,0.0067,0.0,0.0029
Brooklyn,0.0083,0.012,0.0074,0.0555,0.0,0.0035
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0027,0.0004
