,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0265,0.0023,0.002,0.0007,0.0,0.002
Queens,0.0033,0.0091,0.0016,0.0006,0.0,0.0011
Bronx,0.0052,0.003,0.0161,0.0009,0.0,0.0016
Brooklyn,0.0034,0.002,0.0017,0.0141,0.0,0.0009
Staten Island,0.0001,0.0,0.0,0.0,0.0006,0.0001
