,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1041,0.0092,0.0078,0.0028,0.0,0.0079
Queens,0.0161,0.0446,0.0079,0.0029,0.0,0.0054
Bronx,0.0146,0.0085,0.0453,0.0026,0.0,0.0045
Brooklyn,0.013,0.0076,0.0064,0.054,0.0,0.0034
Staten Island,0.0002,0.0001,0.0001,0.0,0.0028,0.0004
