,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2662,0.0235,0.0199,0.0072,0.0,0.0202
Queens,0.0279,0.0772,0.0137,0.005,0.0,0.0093
Bronx,0.0195,0.0114,0.0607,0.0035,0.0,0.0061
Brooklyn,0.025,0.0145,0.0123,0.1038,0.0,0.0065
Staten Island,0.0004,0.0002,0.0002,0.0001,0.0043,0.0006
