,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0806,0.0071,0.006,0.0022,0.0,0.0061
Queens,0.0132,0.0366,0.0065,0.0023,0.0,0.0044
Bronx,0.0115,0.0067,0.0356,0.002,0.0,0.0036
Brooklyn,0.0102,0.006,0.0051,0.0425,0.0,0.0027
Staten Island,0.0002,0.0001,0.0001,0.0,0.0023,0.0003
