,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1748,0.0121,0.0074,0.0137,0.0,0.0133
Queens,0.0044,0.0254,0.0039,0.0071,0.0,0.0031
Bronx,0.0032,0.0046,0.0227,0.0051,0.0,0.0023
Brooklyn,0.0068,0.0099,0.0061,0.0456,0.0,0.0029
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0023,0.0004
