,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1198,0.0083,0.0051,0.0094,0.0,0.0091
Queens,0.0032,0.0185,0.0028,0.0052,0.0,0.0022
Bronx,0.0027,0.0039,0.0195,0.0044,0.0,0.0019
Brooklyn,0.0051,0.0073,0.0045,0.0337,0.0,0.0021
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0016,0.0002
