,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1994,0.0138,0.0085,0.0156,0.0,0.0151
Queens,0.0048,0.0282,0.0043,0.0079,0.0,0.0034
Bronx,0.004,0.0058,0.029,0.0066,0.0,0.0029
Brooklyn,0.0077,0.0112,0.0069,0.0515,0.0,0.0032
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0023,0.0004
