,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0542,0.0038,0.0023,0.0042,0.0,0.0041
Queens,0.0017,0.0101,0.0015,0.0028,0.0,0.0012
Bronx,0.002,0.0029,0.0142,0.0032,0.0,0.0014
Brooklyn,0.0028,0.0041,0.0025,0.0187,0.0,0.0012
Staten Island,0.0,0.0,0.0,0.0,0.0006,0.0001
