,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.5055,0.0445,0.0378,0.0136,0.0,0.0384
Queens,0.0489,0.1356,0.0241,0.0087,0.0,0.0164
Bronx,0.038,0.0221,0.1178,0.0068,0.0,0.0118
Brooklyn,0.0484,0.0281,0.0239,0.2008,0.0,0.0125
Staten Island,0.0011,0.0006,0.0005,0.0002,0.0115,0.0017
