,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1054,0.0093,0.0079,0.0028,0.0,0.008
Queens,0.0159,0.0439,0.0078,0.0028,0.0,0.0053
Bronx,0.0144,0.0084,0.0446,0.0026,0.0,0.0045
Brooklyn,0.0129,0.0075,0.0064,0.0536,0.0,0.0033
Staten Island,0.0003,0.0001,0.0001,0.0,0.0028,0.0004
