,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0853,0.0075,0.0064,0.0023,0.0,0.0065
Queens,0.0137,0.0379,0.0067,0.0024,0.0,0.0046
Bronx,0.0121,0.0071,0.0377,0.0022,0.0,0.0038
Brooklyn,0.0107,0.0062,0.0053,0.0445,0.0,0.0028
Staten Island,0.0002,0.0001,0.0001,0.0,0.0024,0.0004
