,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2387,0.021,0.0179,0.0064,0.0,0.0181
Queens,0.0304,0.0843,0.015,0.0054,0.0,0.0102
Bronx,0.0271,0.0158,0.0842,0.0048,0.0,0.0084
Brooklyn,0.0267,0.0155,0.0132,0.1108,0.0,0.0069
Staten Island,0.0006,0.0003,0.0003,0.0001,0.0062,0.0009
