,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0731,0.0051,0.0031,0.0057,0.0,0.0056
Queens,0.0022,0.0127,0.0019,0.0035,0.0,0.0015
Bronx,0.0025,0.0036,0.0181,0.0041,0.0,0.0018
Brooklyn,0.0036,0.0052,0.0032,0.0239,0.0,0.0015
Staten Island,0.0001,0.0001,0.0,0.0001,0.0013,0.0002
