,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.183,0.0127,0.0078,0.0143,0.0,0.0139
Queens,0.0043,0.0252,0.0038,0.007,0.0,0.003
Bronx,0.0036,0.0052,0.0261,0.0059,0.0,0.0026
Brooklyn,0.0069,0.01,0.0061,0.046,0.0,0.0029
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0022,0.0003
