,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2059,0.0143,0.0088,0.0161,0.0,0.0156
Queens,0.0052,0.0301,0.0046,0.0084,0.0,0.0036
Bronx,0.0042,0.006,0.03,0.0068,0.0,0.003
Brooklyn,0.0081,0.0118,0.0072,0.0542,0.0,0.0034
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0028,0.0004
