,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.3396,0.0299,0.0254,0.0092,0.0,0.0258
Queens,0.0389,0.1077,0.0192,0.0069,0.0,0.013
Bronx,0.033,0.0192,0.1026,0.0059,0.0,0.0103
Brooklyn,0.0367,0.0213,0.0181,0.1524,0.0,0.0095
Staten Island,0.0008,0.0005,0.0004,0.0001,0.0088,0.0013
