,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.096,0.0066,0.0041,0.0075,0.0,0.0073
Queens,0.0028,0.0161,0.0024,0.0045,0.0,0.0019
Bronx,0.0026,0.0038,0.0187,0.0042,0.0,0.0019
Brooklyn,0.0044,0.0063,0.0039,0.029,0.0,0.0018
Staten Island,0.0001,0.0001,0.0,0.0001,0.0013,0.0002
