,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1901,0.0132,0.0081,0.0148,0.0,0.0144
Queens,0.0045,0.026,0.004,0.0073,0.0,0.0031
Bronx,0.0037,0.0053,0.0265,0.006,0.0,0.0027
Brooklyn,0.0072,0.0103,0.0064,0.0477,0.0,0.003
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0023,0.0003
