,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4883,0.043,0.0365,0.0132,0.0,0.0371
Queens,0.0495,0.1372,0.0244,0.0088,0.0,0.0166
Bronx,0.0383,0.0222,0.1188,0.0068,0.0,0.0119
Brooklyn,0.0485,0.0282,0.0239,0.2012,0.0,0.0126
Staten Island,0.0011,0.0006,0.0005,0.0002,0.0117,0.0018
