,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1037,0.0091,0.0078,0.0028,0.0,0.0079
Queens,0.0154,0.0427,0.0076,0.0027,0.0,0.0052
Bronx,0.0138,0.008,0.0429,0.0025,0.0,0.0043
Brooklyn,0.0126,0.0073,0.0062,0.0521,0.0,0.0033
Staten Island,0.0002,0.0001,0.0001,0.0,0.0027,0.0004
