,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0999,0.0088,0.0075,0.0027,0.0,0.0076
Queens,0.0155,0.0428,0.0076,0.0027,0.0,0.0052
Bronx,0.014,0.0081,0.0433,0.0025,0.0,0.0043
Brooklyn,0.0126,0.0073,0.0062,0.0522,0.0,0.0033
Staten Island,0.0002,0.0001,0.0001,0.0,0.0026,0.0004
