,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0201,0.0018,0.0015,0.0005,0.0,0.0015
Queens,0.0031,0.0086,0.0015,0.0006,0.0,0.001
Bronx,0.0042,0.0025,0.0131,0.0008,0.0,0.0013
Brooklyn,0.0028,0.0016,0.0014,0.0116,0.0,0.0007
Staten Island,0.0,0.0,0.0,0.0,0.0004,0.0001
