,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0989,0.0087,0.0074,0.0027,0.0,0.0075
Queens,0.0157,0.0434,0.0077,0.0028,0.0,0.0052
Bronx,0.0142,0.0082,0.0439,0.0025,0.0,0.0044
Brooklyn,0.0125,0.0072,0.0062,0.0518,0.0,0.0032
Staten Island,0.0002,0.0001,0.0001,0.0,0.0026,0.0004
