,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2025,0.014,0.0086,0.0158,0.0,0.0154
Queens,0.005,0.0294,0.0045,0.0082,0.0,0.0036
Bronx,0.004,0.0057,0.0284,0.0064,0.0,0.0028
Brooklyn,0.008,0.0115,0.0071,0.0532,0.0,0.0033
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0029,0.0004
