,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0438,0.003,0.0019,0.0034,0.0,0.0033
Queens,0.0013,0.0075,0.0011,0.0021,0.0,0.0009
Bronx,0.0017,0.0025,0.0123,0.0028,0.0,0.0012
Brooklyn,0.0022,0.0032,0.002,0.0148,0.0,0.0009
Staten Island,0.0,0.0,0.0,0.0,0.0006,0.0001
