,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0313,0.0028,0.0023,0.0008,0.0,0.0024
Queens,0.0043,0.012,0.0021,0.0008,0.0,0.0014
Bronx,0.0062,0.0036,0.0193,0.0011,0.0,0.0019
Brooklyn,0.0041,0.0024,0.002,0.0171,0.0,0.0011
Staten Island,0.0001,0.0,0.0,0.0,0.0006,0.0001
