,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0616,0.0043,0.0026,0.0048,0.0,0.0047
Queens,0.002,0.0117,0.0018,0.0033,0.0,0.0014
Bronx,0.0022,0.0032,0.0162,0.0037,0.0,0.0016
Brooklyn,0.0032,0.0046,0.0028,0.0213,0.0,0.0013
Staten Island,0.0,0.0,0.0,0.0001,0.0008,0.0001
