,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1374,0.0095,0.0058,0.0107,0.0,0.0104
Queens,0.0038,0.0221,0.0034,0.0062,0.0,0.0027
Bronx,0.0032,0.0046,0.0229,0.0052,0.0,0.0023
Brooklyn,0.0056,0.0081,0.005,0.0372,0.0,0.0023
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0014,0.0002
