,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1013,0.007,0.0043,0.0079,0.0,0.0077
Queens,0.0034,0.0197,0.003,0.0055,0.0,0.0024
Bronx,0.0027,0.0038,0.0191,0.0043,0.0,0.0019
Brooklyn,0.0049,0.0071,0.0044,0.0329,0.0,0.0021
Staten Island,0.0,0.0001,0.0,0.0001,0.001,0.0001
