,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0533,0.0037,0.0023,0.0042,0.0,0.004
Queens,0.0016,0.0093,0.0014,0.0026,0.0,0.0011
Bronx,0.002,0.0029,0.0144,0.0033,0.0,0.0014
Brooklyn,0.0027,0.0039,0.0024,0.0178,0.0,0.0011
Staten Island,0.0,0.0,0.0,0.0001,0.0008,0.0001
