,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0956,0.0084,0.0071,0.0026,0.0,0.0073
Queens,0.0152,0.042,0.0075,0.0027,0.0,0.0051
Bronx,0.0136,0.0079,0.0423,0.0024,0.0,0.0042
Brooklyn,0.0122,0.0071,0.006,0.0508,0.0,0.0032
Staten Island,0.0002,0.0001,0.0001,0.0,0.0026,0.0004
