,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1521,0.0105,0.0065,0.0119,0.0,0.0115
Queens,0.0039,0.0228,0.0035,0.0064,0.0,0.0028
Bronx,0.0033,0.0047,0.0234,0.0053,0.0,0.0023
Brooklyn,0.0061,0.0088,0.0054,0.0407,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0021,0.0003
