,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.121,0.0107,0.0091,0.0033,0.0,0.0092
Queens,0.0178,0.0493,0.0088,0.0032,0.0,0.006
Bronx,0.0154,0.0089,0.0477,0.0027,0.0,0.0048
Brooklyn,0.0143,0.0083,0.0071,0.0594,0.0,0.0037
Staten Island,0.0003,0.0002,0.0001,0.0,0.0029,0.0004
