,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0447,0.0039,0.0033,0.0012,0.0,0.0034
Queens,0.0063,0.0175,0.0031,0.0011,0.0,0.0021
Bronx,0.0083,0.0048,0.0258,0.0015,0.0,0.0026
Brooklyn,0.0057,0.0033,0.0028,0.0238,0.0,0.0015
Staten Island,0.0001,0.0001,0.0001,0.0,0.0013,0.0002
