,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0712,0.0063,0.0053,0.0019,0.0,0.0054
Queens,0.0117,0.0324,0.0058,0.0021,0.0,0.0039
Bronx,0.0104,0.006,0.0323,0.0019,0.0,0.0032
Brooklyn,0.0091,0.0053,0.0045,0.0378,0.0,0.0024
Staten Island,0.0002,0.0001,0.0001,0.0,0.002,0.0003
