,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.3735,0.0329,0.0279,0.0101,0.0,0.0284
Queens,0.0337,0.0934,0.0166,0.006,0.0,0.0113
Bronx,0.0255,0.0148,0.0792,0.0045,0.0,0.0079
Brooklyn,0.0312,0.0181,0.0154,0.1295,0.0,0.0081
Staten Island,0.0007,0.0004,0.0003,0.0001,0.0076,0.0012
