,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1488,0.0103,0.0063,0.0116,0.0,0.0113
Queens,0.0038,0.0223,0.0034,0.0062,0.0,0.0027
Bronx,0.003,0.0043,0.0215,0.0049,0.0,0.0021
Brooklyn,0.006,0.0087,0.0054,0.0402,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.002,0.0003
