,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.448,0.031,0.0191,0.035,0.0,0.034
Queens,0.0085,0.0496,0.0076,0.0139,0.0,0.006
Bronx,0.0062,0.0089,0.0445,0.0101,0.0,0.0044
Brooklyn,0.0144,0.0209,0.0128,0.0963,0.0,0.006
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0033,0.0005
