,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7215,0.0499,0.0307,0.0563,0.0,0.0548
Queens,0.0111,0.0648,0.0099,0.0181,0.0,0.0078
Bronx,0.0086,0.0124,0.0615,0.0139,0.0,0.0062
Brooklyn,0.0207,0.0299,0.0184,0.1379,0.0,0.0086
Staten Island,0.0004,0.0005,0.0003,0.0006,0.0085,0.0013
