,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7565,0.0524,0.0322,0.0591,0.0,0.0575
Queens,0.0115,0.0671,0.0102,0.0188,0.0,0.0081
Bronx,0.0089,0.0129,0.0643,0.0146,0.0,0.0064
Brooklyn,0.0209,0.0302,0.0186,0.1394,0.0,0.0087
Staten Island,0.0004,0.0005,0.0003,0.0006,0.009,0.0014
