,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0415,0.0037,0.0031,0.0011,0.0,0.0032
Queens,0.007,0.0193,0.0034,0.0012,0.0,0.0023
Bronx,0.0079,0.0046,0.0244,0.0014,0.0,0.0024
Brooklyn,0.0056,0.0033,0.0028,0.0233,0.0,0.0015
Staten Island,0.0001,0.0001,0.0,0.0,0.001,0.0001
