,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2187,0.0151,0.0093,0.0171,0.0,0.0166
Queens,0.0056,0.0324,0.0049,0.0091,0.0,0.0039
Bronx,0.0044,0.0064,0.032,0.0073,0.0,0.0032
Brooklyn,0.0091,0.0131,0.008,0.0603,0.0,0.0038
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0032,0.0005
