,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7605,0.0526,0.0324,0.0594,0.0,0.0578
Queens,0.0119,0.0692,0.0105,0.0193,0.0,0.0083
Bronx,0.0092,0.0134,0.0665,0.0151,0.0,0.0066
Brooklyn,0.0219,0.0316,0.0195,0.146,0.0,0.0091
Staten Island,0.0004,0.0005,0.0003,0.0006,0.0087,0.0013
