,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1421,0.0098,0.006,0.0111,0.0,0.0108
Queens,0.0037,0.0213,0.0032,0.006,0.0,0.0026
Bronx,0.0029,0.0042,0.0208,0.0047,0.0,0.0021
Brooklyn,0.0057,0.0082,0.0051,0.0379,0.0,0.0024
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0018,0.0003
