,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2237,0.0155,0.0095,0.0175,0.0,0.017
Queens,0.0056,0.0328,0.005,0.0092,0.0,0.004
Bronx,0.0043,0.0062,0.0309,0.007,0.0,0.0031
Brooklyn,0.0089,0.0128,0.0079,0.059,0.0,0.0037
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0031,0.0005
