,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.073,0.0064,0.0055,0.002,0.0,0.0055
Queens,0.0118,0.0328,0.0058,0.0021,0.0,0.004
Bronx,0.0109,0.0064,0.0339,0.0019,0.0,0.0034
Brooklyn,0.0092,0.0053,0.0045,0.0381,0.0,0.0024
Staten Island,0.0002,0.0001,0.0001,0.0,0.002,0.0003
